"","country","ingredients","recipe_id"
"32309","China","pepper",3695
"32310","China","celery_oil",3695
"32311","China","roasted_pork",3695
"32312","China","soy_sauce",3695
"32313","China","ginger",3695
"32314","China","honey",3695
"32315","China","garlic",3695
"32316","China","cinnamon",3695
"32317","China","soybean",3695
"32318","China","sherry",3695
"32319","China","corn",3695
"32320","China","oyster",3695
"32321","China","pork",3696
"32322","China","wheat",3696
"32323","China","sesame_oil",3696
"32324","China","soy_sauce",3696
"32325","China","ginger",3696
"32326","China","scallion",3696
"32327","China","garlic",3696
"32328","China","cabbage",3696
"32329","China","egg",3696
"32330","China","pork",3697
"32331","China","onion",3697
"32332","China","starch",3697
"32333","China","soy_sauce",3697
"32334","China","black_pepper",3697
"32335","China","ginger",3697
"32336","China","garlic",3697
"32337","China","cabbage",3697
"32338","China","rice",3697
"32339","China","wine",3697
"32340","China","chicken_broth",3698
"32341","China","egg",3698
"32342","China","pea",3698
"32343","China","fennel",3699
"32344","China","black_pepper",3699
"32345","China","star_anise",3699
"32346","China","cinnamon",3699
"32347","China","egg",3700
"32348","China","almond",3700
"32349","China","wheat",3700
"32350","China","cane_molasses",3701
"32351","China","tomato",3701
"32352","China","pork",3701
"32353","China","celery_oil",3701
"32354","China","vinegar",3701
"32355","China","soy_sauce",3701
"32356","China","pepper",3701
"32357","China","ginger",3701
"32358","China","garlic",3701
"32359","China","corn",3701
"32360","China","egg",3702
"32361","China","vanilla",3702
"32362","China","wheat",3702
"32363","China","pork",3703
"32364","China","peanut",3703
"32365","China","soy_sauce",3703
"32366","China","orange_juice",3703
"32367","China","black_pepper",3703
"32368","China","garlic",3703
"32369","China","cinnamon",3703
"32370","China","egg",3703
"32371","China","star_anise",3703
"32372","China","vinegar",3704
"32373","China","pepper",3704
"32374","China","sesame_oil",3704
"32375","China","olive_oil",3704
"32376","China","soy_sauce",3704
"32377","China","scallion",3704
"32378","China","garlic",3704
"32379","China","soybean",3704
"32380","China","walnut",3705
"32381","China","honey",3705
"32382","China","vegetable_oil",3705
"32383","China","rice",3705
"32384","China","egg",3705
"32385","China","milk",3705
"32386","China","shrimp",3705
"32387","China","pepper",3706
"32388","China","wheat",3706
"32389","China","sesame_oil",3706
"32390","China","starch",3706
"32391","China","black_bean",3706
"32392","China","soy_sauce",3706
"32393","China","ginger",3706
"32394","China","asparagus",3706
"32395","China","garlic",3706
"32396","China","vegetable_oil",3706
"32397","China","wine",3706
"32398","China","mushroom",3707
"32399","China","starch",3707
"32400","China","chicken_broth",3707
"32401","China","garlic",3707
"32402","China","nut",3707
"32403","China","soy_sauce",3707
"32404","China","vegetable_oil",3707
"32405","China","chicken",3707
"32406","China","broccoli",3707
"32407","China","oyster",3707
"32408","China","wine",3707
"32409","China","soy_sauce",3708
"32410","China","tangerine",3708
"32411","China","cinnamon",3708
"32412","China","black_tea",3708
"32413","China","egg",3708
"32414","China","star_anise",3708
"32415","China","gelatin",3709
"32416","China","almond",3709
"32417","China","milk",3709
"32418","China","pork",3710
"32419","China","starch",3710
"32420","China","soy_sauce",3710
"32421","China","shrimp",3710
